,image-name,label,label-name,image-array
855,227.jpg,4,dots-5,"[[[0.92941177 0.92156863 0.9254902 ]
  [0.91764706 0.9098039  0.9137255 ]
  [0.90588236 0.8980392  0.9019608 ]
  ...
  [0.8666667  0.84313726 0.85882354]
  [0.8627451  0.8392157  0.85490197]
  [0.8627451  0.8392157  0.85490197]]

 [[0.9254902  0.91764706 0.92156863]
  [0.91764706 0.9098039  0.9137255 ]
  [0.90588236 0.8980392  0.9019608 ]
  ...
  [0.8666667  0.84313726 0.85882354]
  [0.8627451  0.8392157  0.85490197]
  [0.8627451  0.8392157  0.85490197]]

 [[0.9254902  0.91764706 0.92156863]
  [0.91764706 0.9098039  0.9137255 ]
  [0.90588236 0.8980392  0.9019608 ]
  ...
  [0.8627451  0.8392157  0.85490197]
  [0.8627451  0.8392157  0.85490197]
  [0.8627451  0.8392157  0.85490197]]

 ...

 [[0.73333335 0.7137255  0.7294118 ]
  [0.73333335 0.7137255  0.7294118 ]
  [0.7254902  0.7058824  0.72156864]
  ...
  [0.92156863 0.9098039  0.9372549 ]
  [0.92156863 0.9098039  0.9372549 ]
  [0.9254902  0.9137255  0.9411765 ]]

 [[0.7254902  0.7058824  0.72156864]
  [0.72156864 0.7019608  0.7176471 ]
  [0.7176471  0.69803923 0.7137255 ]
  ...
  [0.92156863 0.9098039  0.9372549 ]
  [0.9254902  0.9137255  0.9411765 ]
  [0.9254902  0.9137255  0.9411765 ]]

 [[0.7176471  0.69803923 0.7137255 ]
  [0.7176471  0.69803923 0.7137255 ]
  [0.7137255  0.69411767 0.70980394]
  ...
  [0.9254902  0.9137255  0.9411765 ]
  [0.9254902  0.9137255  0.9411765 ]
  [0.9254902  0.9137255  0.9411765 ]]]"
856,228.jpg,4,dots-5,"[[[0.88235295 0.8392157  0.87058824]
  [0.8745098  0.83137256 0.8627451 ]
  [0.8627451  0.81960785 0.8509804 ]
  ...
  [0.92156863 0.94509804 0.94509804]
  [0.9254902  0.9490196  0.9490196 ]
  [0.9254902  0.9490196  0.9490196 ]]

 [[0.88235295 0.8392157  0.87058824]
  [0.8745098  0.83137256 0.8627451 ]
  [0.8627451  0.81960785 0.8509804 ]
  ...
  [0.91764706 0.9411765  0.9411765 ]
  [0.92156863 0.94509804 0.94509804]
  [0.92156863 0.94509804 0.94509804]]

 [[0.88235295 0.8392157  0.87058824]
  [0.8745098  0.83137256 0.8627451 ]
  [0.8627451  0.81960785 0.8509804 ]
  ...
  [0.9137255  0.9372549  0.9372549 ]
  [0.91764706 0.9411765  0.9411765 ]
  [0.91764706 0.9411765  0.9411765 ]]

 ...

 [[0.64705884 0.627451   0.6431373 ]
  [0.6509804  0.6313726  0.64705884]
  [0.6627451  0.6431373  0.65882355]
  ...
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]]

 [[0.6431373  0.62352943 0.6392157 ]
  [0.6509804  0.6313726  0.64705884]
  [0.65882355 0.6392157  0.654902  ]
  ...
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]]

 [[0.6431373  0.62352943 0.6392157 ]
  [0.6509804  0.6313726  0.64705884]
  [0.65882355 0.6392157  0.654902  ]
  ...
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]
  [0.8980392  0.8784314  0.89411765]]]"
857,229.jpg,13,bamboo-5,"[[[0.65882355 0.6392157  0.654902  ]
  [0.65882355 0.6392157  0.654902  ]
  [0.65882355 0.6392157  0.654902  ]
  ...
  [0.8509804  0.83137256 0.84705883]
  [0.8509804  0.83137256 0.84705883]
  [0.8509804  0.83137256 0.84705883]]

 [[0.6666667  0.64705884 0.6627451 ]
  [0.6666667  0.64705884 0.6627451 ]
  [0.6666667  0.64705884 0.6627451 ]
  ...
  [0.85490197 0.8352941  0.8509804 ]
  [0.8509804  0.83137256 0.84705883]
  [0.8509804  0.83137256 0.84705883]]

 [[0.6745098  0.654902   0.67058825]
  [0.6745098  0.654902   0.67058825]
  [0.6745098  0.654902   0.67058825]
  ...
  [0.85490197 0.8352941  0.8509804 ]
  [0.85490197 0.8352941  0.8509804 ]
  [0.8509804  0.83137256 0.84705883]]

 ...

 [[0.6862745  0.6784314  0.6901961 ]
  [0.6862745  0.6784314  0.6901961 ]
  [0.6901961  0.68235296 0.69411767]
  ...
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]]

 [[0.6784314  0.67058825 0.68235296]
  [0.6784314  0.67058825 0.68235296]
  [0.68235296 0.6745098  0.6862745 ]
  ...
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]]

 [[0.67058825 0.6627451  0.6745098 ]
  [0.6745098  0.6666667  0.6784314 ]
  [0.6745098  0.6666667  0.6784314 ]
  ...
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]
  [0.91764706 0.8980392  0.9137255 ]]]"
858,230.jpg,13,bamboo-5,"[[[0.3647059  0.35686275 0.36862746]
  [0.38431373 0.3764706  0.3882353 ]
  [0.40784314 0.4        0.4117647 ]
  ...
  [0.5921569  0.58431375 0.59607846]
  [0.5764706  0.5686275  0.5803922 ]
  [0.5686275  0.56078434 0.57254905]]

 [[0.3764706  0.36862746 0.38039216]
  [0.39215687 0.38431373 0.39607844]
  [0.41568628 0.40784314 0.41960785]
  ...
  [0.6        0.5921569  0.6039216 ]
  [0.5882353  0.5803922  0.5921569 ]
  [0.5764706  0.5686275  0.5803922 ]]

 [[0.3882353  0.38039216 0.39215687]
  [0.40392157 0.39607844 0.40784314]
  [0.42745098 0.41960785 0.43137255]
  ...
  [0.6117647  0.6039216  0.6156863 ]
  [0.6        0.5921569  0.6039216 ]
  [0.5921569  0.58431375 0.59607846]]

 ...

 [[0.6627451  0.6431373  0.65882355]
  [0.6627451  0.6431373  0.65882355]
  [0.6666667  0.64705884 0.6627451 ]
  ...
  [0.7254902  0.7254902  0.7254902 ]
  [0.7137255  0.7137255  0.7137255 ]
  [0.7058824  0.7058824  0.7058824 ]]

 [[0.6627451  0.6431373  0.65882355]
  [0.6627451  0.6431373  0.65882355]
  [0.6666667  0.64705884 0.6627451 ]
  ...
  [0.7254902  0.7254902  0.7254902 ]
  [0.7137255  0.7137255  0.7137255 ]
  [0.7058824  0.7058824  0.7058824 ]]

 [[0.6627451  0.6431373  0.65882355]
  [0.6627451  0.6431373  0.65882355]
  [0.6666667  0.64705884 0.6627451 ]
  ...
  [0.7254902  0.7254902  0.7254902 ]
  [0.7137255  0.7137255  0.7137255 ]
  [0.7058824  0.7058824  0.7058824 ]]]"
859,231.jpg,13,bamboo-5,"[[[0.24313726 0.19215687 0.21960784]
  [0.2509804  0.2        0.22745098]
  [0.27450982 0.22352941 0.2509804 ]
  ...
  [0.4509804  0.4509804  0.45882353]
  [0.43137255 0.43137255 0.4392157 ]
  [0.41960785 0.41960785 0.42745098]]

 [[0.2509804  0.2        0.22745098]
  [0.25882354 0.20784314 0.23529412]
  [0.28235295 0.23137255 0.25882354]
  ...
  [0.46666667 0.46666667 0.4745098 ]
  [0.44705883 0.44705883 0.45490196]
  [0.43529412 0.43529412 0.44313726]]

 [[0.2627451  0.21176471 0.23921569]
  [0.27058825 0.21960784 0.24705882]
  [0.29411766 0.24313726 0.27058825]
  ...
  [0.4862745  0.4862745  0.49411765]
  [0.47058824 0.47058824 0.47843137]
  [0.45882353 0.45882353 0.46666667]]

 ...

 [[0.70980394 0.7019608  0.7137255 ]
  [0.7176471  0.70980394 0.72156864]
  [0.7294118  0.72156864 0.73333335]
  ...
  [0.79607844 0.7529412  0.7764706 ]
  [0.78431374 0.7411765  0.7647059 ]
  [0.78039217 0.7372549  0.7607843 ]]

 [[0.70980394 0.7019608  0.7137255 ]
  [0.7176471  0.70980394 0.72156864]
  [0.7294118  0.72156864 0.73333335]
  ...
  [0.7921569  0.7490196  0.77254903]
  [0.78039217 0.7372549  0.7607843 ]
  [0.77254903 0.7294118  0.7529412 ]]

 [[0.70980394 0.7019608  0.7137255 ]
  [0.7176471  0.70980394 0.72156864]
  [0.7294118  0.72156864 0.73333335]
  ...
  [0.7882353  0.74509805 0.76862746]
  [0.78039217 0.7372549  0.7607843 ]
  [0.77254903 0.7294118  0.7529412 ]]]"
860,232.jpg,13,bamboo-5,"[[[0.25882354 0.23529412 0.2509804 ]
  [0.27450982 0.2509804  0.26666668]
  [0.29803923 0.27450982 0.2901961 ]
  ...
  [0.09411765 0.07058824 0.07843138]
  [0.05882353 0.03529412 0.04313726]
  [0.03137255 0.00784314 0.01568628]]

 [[0.27058825 0.24705882 0.2627451 ]
  [0.2901961  0.26666668 0.28235295]
  [0.30980393 0.28627452 0.3019608 ]
  ...
  [0.12156863 0.09803922 0.10588235]
  [0.08627451 0.0627451  0.07058824]
  [0.0627451  0.03921569 0.04705882]]

 [[0.2901961  0.26666668 0.28235295]
  [0.30980393 0.28627452 0.3019608 ]
  [0.32941177 0.30588236 0.32156864]
  ...
  [0.14509805 0.12156863 0.12941177]
  [0.10980392 0.08627451 0.09411765]
  [0.08627451 0.0627451  0.07058824]]

 ...

 [[0.7490196  0.7294118  0.74509805]
  [0.7490196  0.7294118  0.74509805]
  [0.7529412  0.73333335 0.7490196 ]
  ...
  [0.7921569  0.77254903 0.79607844]
  [0.78431374 0.7647059  0.7882353 ]
  [0.7764706  0.75686276 0.78039217]]

 [[0.7529412  0.73333335 0.7490196 ]
  [0.7529412  0.73333335 0.7490196 ]
  [0.75686276 0.7372549  0.7529412 ]
  ...
  [0.7921569  0.77254903 0.79607844]
  [0.78431374 0.7647059  0.7882353 ]
  [0.7764706  0.75686276 0.78039217]]

 [[0.75686276 0.7372549  0.7529412 ]
  [0.75686276 0.7372549  0.7529412 ]
  [0.75686276 0.7372549  0.7529412 ]
  ...
  [0.7921569  0.77254903 0.79607844]
  [0.78431374 0.7647059  0.7882353 ]
  [0.7764706  0.75686276 0.78039217]]]"
861,233.jpg,22,characters-5,"[[[0.18431373 0.16470589 0.18039216]
  [0.20392157 0.18431373 0.2       ]
  [0.22352941 0.20392157 0.21960784]
  ...
  [0.01960784 0.01568628 0.03529412]
  [0.00392157 0.         0.01960784]
  [0.         0.         0.01568628]]

 [[0.2        0.18039216 0.19607843]
  [0.21568628 0.19607843 0.21176471]
  [0.23921569 0.21960784 0.23529412]
  ...
  [0.02352941 0.01960784 0.03921569]
  [0.00392157 0.         0.01960784]
  [0.00392157 0.         0.01960784]]

 [[0.21960784 0.2        0.21568628]
  [0.23529412 0.21568628 0.23137255]
  [0.25882354 0.23921569 0.25490198]
  ...
  [0.03921569 0.03529412 0.05490196]
  [0.01960784 0.01568628 0.03529412]
  [0.01568628 0.01176471 0.03137255]]

 ...

 [[0.74509805 0.7529412  0.7490196 ]
  [0.74509805 0.7529412  0.7490196 ]
  [0.7490196  0.75686276 0.7529412 ]
  ...
  [0.7294118  0.70980394 0.7254902 ]
  [0.7176471  0.69803923 0.7137255 ]
  [0.7058824  0.6862745  0.7019608 ]]

 [[0.7490196  0.75686276 0.7529412 ]
  [0.7490196  0.75686276 0.7529412 ]
  [0.7490196  0.75686276 0.7529412 ]
  ...
  [0.7254902  0.7058824  0.72156864]
  [0.7137255  0.69411767 0.70980394]
  [0.7058824  0.6862745  0.7019608 ]]

 [[0.7490196  0.75686276 0.7529412 ]
  [0.7490196  0.75686276 0.7529412 ]
  [0.7529412  0.7607843  0.75686276]
  ...
  [0.7254902  0.7058824  0.72156864]
  [0.7137255  0.69411767 0.70980394]
  [0.7058824  0.6862745  0.7019608 ]]]"
862,234.jpg,22,characters-5,"[[[0.16078432 0.14117648 0.15686275]
  [0.18039216 0.16078432 0.1764706 ]
  [0.2        0.18039216 0.19607843]
  ...
  [0.01568628 0.         0.01176471]
  [0.01176471 0.         0.00784314]
  [0.01568628 0.         0.01176471]]

 [[0.1764706  0.15686275 0.17254902]
  [0.19607843 0.1764706  0.19215687]
  [0.21568628 0.19607843 0.21176471]
  ...
  [0.01568628 0.         0.01176471]
  [0.01176471 0.         0.00784314]
  [0.01176471 0.         0.00784314]]

 [[0.19607843 0.1764706  0.19215687]
  [0.21568628 0.19607843 0.21176471]
  [0.23529412 0.21568628 0.23137255]
  ...
  [0.03137255 0.01176471 0.02745098]
  [0.01176471 0.         0.00784314]
  [0.01176471 0.         0.00784314]]

 ...

 [[0.65882355 0.6627451  0.6784314 ]
  [0.6666667  0.67058825 0.6862745 ]
  [0.6784314  0.68235296 0.69803923]
  ...
  [0.7411765  0.69411767 0.73333335]
  [0.7294118  0.68235296 0.72156864]
  [0.72156864 0.6745098  0.7137255 ]]

 [[0.65882355 0.6627451  0.6784314 ]
  [0.6666667  0.67058825 0.6862745 ]
  [0.6784314  0.68235296 0.69803923]
  ...
  [0.7411765  0.69411767 0.73333335]
  [0.7294118  0.68235296 0.72156864]
  [0.72156864 0.6745098  0.7137255 ]]

 [[0.65882355 0.6627451  0.6784314 ]
  [0.6666667  0.67058825 0.6862745 ]
  [0.6784314  0.68235296 0.69803923]
  ...
  [0.7411765  0.69411767 0.73333335]
  [0.7294118  0.68235296 0.72156864]
  [0.72156864 0.6745098  0.7137255 ]]]"
863,235.jpg,22,characters-5,"[[[0.23529412 0.19215687 0.22352941]
  [0.2509804  0.20784314 0.23921569]
  [0.27450982 0.23137255 0.2627451 ]
  ...
  [0.01176471 0.         0.04313726]
  [0.00392157 0.         0.03529412]
  [0.00392157 0.         0.03529412]]

 [[0.24313726 0.2        0.23137255]
  [0.25882354 0.21568628 0.24705882]
  [0.2784314  0.23529412 0.26666668]
  ...
  [0.02352941 0.01176471 0.05490196]
  [0.00784314 0.         0.03921569]
  [0.00784314 0.         0.03921569]]

 [[0.24705882 0.20392157 0.23529412]
  [0.2627451  0.21960784 0.2509804 ]
  [0.28627452 0.24313726 0.27450982]
  ...
  [0.03529412 0.02352941 0.06666667]
  [0.01568628 0.00392157 0.04705882]
  [0.01568628 0.00392157 0.04705882]]

 ...

 [[0.6862745  0.6627451  0.6784314 ]
  [0.69411767 0.67058825 0.6862745 ]
  [0.7058824  0.68235296 0.69803923]
  ...
  [0.7372549  0.7254902  0.7529412 ]
  [0.7254902  0.7137255  0.7411765 ]
  [0.7176471  0.7058824  0.73333335]]

 [[0.6862745  0.6627451  0.6784314 ]
  [0.69411767 0.67058825 0.6862745 ]
  [0.7058824  0.68235296 0.69803923]
  ...
  [0.7411765  0.7294118  0.75686276]
  [0.7254902  0.7137255  0.7411765 ]
  [0.7176471  0.7058824  0.73333335]]

 [[0.6862745  0.6627451  0.6784314 ]
  [0.69411767 0.67058825 0.6862745 ]
  [0.7058824  0.68235296 0.69803923]
  ...
  [0.7411765  0.7294118  0.75686276]
  [0.7254902  0.7137255  0.7411765 ]
  [0.7176471  0.7058824  0.73333335]]]"
864,236.jpg,22,characters-5,"[[[0.03529412 0.01568628 0.03137255]
  [0.04705882 0.02745098 0.04313726]
  [0.07843138 0.05882353 0.07450981]
  ...
  [0.01176471 0.         0.00784314]
  [0.01176471 0.         0.00784314]
  [0.01176471 0.         0.00784314]]

 [[0.04705882 0.02745098 0.04313726]
  [0.0627451  0.04313726 0.05882353]
  [0.09411765 0.07450981 0.09019608]
  ...
  [0.02352941 0.00392157 0.01960784]
  [0.01176471 0.         0.00784314]
  [0.01176471 0.         0.00784314]]

 [[0.06666667 0.04705882 0.0627451 ]
  [0.07843138 0.05882353 0.07450981]
  [0.10980392 0.09019608 0.10588235]
  ...
  [0.03921569 0.01960784 0.03529412]
  [0.01960784 0.         0.01568628]
  [0.01568628 0.         0.01176471]]

 ...

 [[0.58431375 0.5647059  0.5803922 ]
  [0.5921569  0.57254905 0.5882353 ]
  [0.6039216  0.58431375 0.6       ]
  ...
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]]

 [[0.58431375 0.5647059  0.5803922 ]
  [0.5921569  0.57254905 0.5882353 ]
  [0.6        0.5803922  0.59607846]
  ...
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]]

 [[0.5803922  0.56078434 0.5764706 ]
  [0.5882353  0.5686275  0.58431375]
  [0.6        0.5803922  0.59607846]
  ...
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]
  [0.8745098  0.8352941  0.8392157 ]]]"
865,237.jpg,5,dots-6,"[[[0.88235295 0.85882354 0.8745098 ]
  [0.88235295 0.85882354 0.8745098 ]
  [0.8784314  0.85490197 0.87058824]
  ...
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]]

 [[0.8862745  0.8627451  0.8784314 ]
  [0.88235295 0.85882354 0.8745098 ]
  [0.8784314  0.85490197 0.87058824]
  ...
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]]

 [[0.8862745  0.8627451  0.8784314 ]
  [0.88235295 0.85882354 0.8745098 ]
  [0.8784314  0.85490197 0.87058824]
  ...
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]
  [0.8666667  0.84705883 0.8627451 ]]

 ...

 [[0.6862745  0.67058825 0.6745098 ]
  [0.6666667  0.6509804  0.654902  ]
  [0.6431373  0.627451   0.6313726 ]
  ...
  [0.90588236 0.9019608  0.89411765]
  [0.90588236 0.9019608  0.8862745 ]
  [0.90588236 0.9019608  0.8862745 ]]

 [[0.6784314  0.6627451  0.6666667 ]
  [0.65882355 0.6431373  0.64705884]
  [0.63529414 0.61960787 0.62352943]
  ...
  [0.9137255  0.8980392  0.89411765]
  [0.9137255  0.8980392  0.8862745 ]
  [0.9137255  0.8980392  0.8862745 ]]

 [[0.67058825 0.654902   0.65882355]
  [0.6509804  0.63529414 0.6392157 ]
  [0.627451   0.6117647  0.6156863 ]
  ...
  [0.9137255  0.8980392  0.89411765]
  [0.9137255  0.8980392  0.8862745 ]
  [0.9137255  0.8980392  0.8862745 ]]]"
866,238.jpg,5,dots-6,"[[[0.93333334 0.8901961  0.9137255 ]
  [0.9254902  0.88235295 0.90588236]
  [0.9137255  0.87058824 0.89411765]
  ...
  [0.84705883 0.83137256 0.8352941 ]
  [0.8509804  0.8352941  0.8392157 ]
  [0.8509804  0.8352941  0.8392157 ]]

 [[0.93333334 0.8901961  0.9137255 ]
  [0.9254902  0.88235295 0.90588236]
  [0.9137255  0.87058824 0.89411765]
  ...
  [0.84705883 0.83137256 0.8352941 ]
  [0.8509804  0.8352941  0.8392157 ]
  [0.8509804  0.8352941  0.8392157 ]]

 [[0.92941177 0.8862745  0.9098039 ]
  [0.92156863 0.8784314  0.9019608 ]
  [0.9137255  0.87058824 0.89411765]
  ...
  [0.84705883 0.83137256 0.8352941 ]
  [0.8509804  0.8352941  0.8392157 ]
  [0.8509804  0.8352941  0.8392157 ]]

 ...

 [[0.7607843  0.7411765  0.75686276]
  [0.7529412  0.73333335 0.7490196 ]
  [0.7372549  0.7176471  0.73333335]
  ...
  [0.9137255  0.90588236 0.9098039 ]
  [0.91764706 0.9098039  0.9137255 ]
  [0.91764706 0.9098039  0.9137255 ]]

 [[0.75686276 0.7372549  0.7529412 ]
  [0.74509805 0.7254902  0.7411765 ]
  [0.7294118  0.70980394 0.7254902 ]
  ...
  [0.9137255  0.90588236 0.9098039 ]
  [0.91764706 0.9098039  0.9137255 ]
  [0.91764706 0.9098039  0.9137255 ]]

 [[0.7529412  0.73333335 0.7490196 ]
  [0.7411765  0.72156864 0.7372549 ]
  [0.7254902  0.7058824  0.72156864]
  ...
  [0.9137255  0.90588236 0.9098039 ]
  [0.91764706 0.9098039  0.9137255 ]
  [0.91764706 0.9098039  0.9137255 ]]]"
867,239.jpg,5,dots-6,"[[[0.9098039  0.9254902  0.92941177]
  [0.8980392  0.9137255  0.91764706]
  [0.88235295 0.8980392  0.9019608 ]
  ...
  [0.92941177 0.90588236 0.90588236]
  [0.92941177 0.90588236 0.90588236]
  [0.92941177 0.90588236 0.90588236]]

 [[0.90588236 0.92156863 0.9254902 ]
  [0.8980392  0.9137255  0.91764706]
  [0.88235295 0.8980392  0.9019608 ]
  ...
  [0.9254902  0.9019608  0.9019608 ]
  [0.92941177 0.90588236 0.90588236]
  [0.92941177 0.90588236 0.90588236]]

 [[0.90588236 0.92156863 0.9254902 ]
  [0.89411765 0.9098039  0.9137255 ]
  [0.88235295 0.8980392  0.9019608 ]
  ...
  [0.9254902  0.9019608  0.9019608 ]
  [0.9254902  0.9019608  0.9019608 ]
  [0.92941177 0.90588236 0.90588236]]

 ...

 [[0.6666667  0.6627451  0.68235296]
  [0.65882355 0.654902   0.6745098 ]
  [0.6509804  0.64705884 0.6666667 ]
  ...
  [0.9372549  0.93333334 0.9529412 ]
  [0.9372549  0.93333334 0.9529412 ]
  [0.9372549  0.93333334 0.9529412 ]]

 [[0.65882355 0.654902   0.6745098 ]
  [0.6509804  0.64705884 0.6666667 ]
  [0.6431373  0.6392157  0.65882355]
  ...
  [0.9411765  0.9372549  0.95686275]
  [0.9411765  0.9372549  0.95686275]
  [0.9411765  0.9372549  0.95686275]]

 [[0.654902   0.6509804  0.67058825]
  [0.64705884 0.6431373  0.6627451 ]
  [0.63529414 0.6313726  0.6509804 ]
  ...
  [0.9411765  0.9372549  0.95686275]
  [0.9411765  0.9372549  0.95686275]
  [0.9411765  0.9372549  0.95686275]]]"
868,240.jpg,5,dots-6,"[[[0.7058824  0.7254902  0.7372549 ]
  [0.7058824  0.7254902  0.7372549 ]
  [0.7058824  0.7254902  0.7372549 ]
  ...
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]]

 [[0.70980394 0.7294118  0.7411765 ]
  [0.7058824  0.7254902  0.7372549 ]
  [0.7058824  0.7254902  0.7372549 ]
  ...
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]]

 [[0.70980394 0.7294118  0.7411765 ]
  [0.70980394 0.7294118  0.7411765 ]
  [0.70980394 0.7294118  0.7411765 ]
  ...
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]
  [0.85490197 0.8352941  0.85882354]]

 ...

 [[0.61960787 0.5764706  0.5921569 ]
  [0.62352943 0.5803922  0.59607846]
  [0.62352943 0.5803922  0.59607846]
  ...
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]]

 [[0.61960787 0.5764706  0.5921569 ]
  [0.61960787 0.5764706  0.5921569 ]
  [0.62352943 0.5803922  0.59607846]
  ...
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]]

 [[0.6156863  0.57254905 0.5882353 ]
  [0.61960787 0.5764706  0.5921569 ]
  [0.61960787 0.5764706  0.5921569 ]
  ...
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]
  [0.9137255  0.9137255  0.92156863]]]"
869,241.jpg,14,bamboo-6,"[[[0.5882353  0.5647059  0.57254905]
  [0.5882353  0.5647059  0.57254905]
  [0.59607846 0.57254905 0.5803922 ]
  ...
  [0.7490196  0.7254902  0.73333335]
  [0.7411765  0.7176471  0.7254902 ]
  [0.73333335 0.70980394 0.7176471 ]]

 [[0.59607846 0.57254905 0.5803922 ]
  [0.6        0.5764706  0.58431375]
  [0.6039216  0.5803922  0.5882353 ]
  ...
  [0.75686276 0.73333335 0.7411765 ]
  [0.74509805 0.72156864 0.7294118 ]
  [0.7372549  0.7137255  0.72156864]]

 [[0.6117647  0.5882353  0.59607846]
  [0.6117647  0.5882353  0.59607846]
  [0.6156863  0.5921569  0.6       ]
  ...
  [0.7647059  0.7411765  0.7490196 ]
  [0.75686276 0.73333335 0.7411765 ]
  [0.7490196  0.7254902  0.73333335]]

 ...

 [[0.69411767 0.6862745  0.69803923]
  [0.69411767 0.6862745  0.69803923]
  [0.69803923 0.6901961  0.7019608 ]
  ...
  [0.8980392  0.8901961  0.9019608 ]
  [0.8980392  0.8901961  0.9019608 ]
  [0.89411765 0.8862745  0.8980392 ]]

 [[0.69411767 0.6862745  0.69803923]
  [0.69411767 0.6862745  0.69803923]
  [0.69803923 0.6901961  0.7019608 ]
  ...
  [0.8980392  0.8901961  0.9019608 ]
  [0.89411765 0.8862745  0.8980392 ]
  [0.89411765 0.8862745  0.8980392 ]]

 [[0.69411767 0.6862745  0.69803923]
  [0.69411767 0.6862745  0.69803923]
  [0.69803923 0.6901961  0.7019608 ]
  ...
  [0.8980392  0.8901961  0.9019608 ]
  [0.89411765 0.8862745  0.8980392 ]
  [0.8901961  0.88235295 0.89411765]]]"
870,242.jpg,14,bamboo-6,"[[[0.18039216 0.17254902 0.18431373]
  [0.2        0.19215687 0.20392157]
  [0.22352941 0.21568628 0.22745098]
  ...
  [0.49803922 0.49019608 0.5019608 ]
  [0.4745098  0.46666667 0.47843137]
  [0.45882353 0.4509804  0.4627451 ]]

 [[0.19215687 0.18431373 0.19607843]
  [0.20784314 0.2        0.21176471]
  [0.23137255 0.22352941 0.23529412]
  ...
  [0.5137255  0.5058824  0.5176471 ]
  [0.49019608 0.48235294 0.49411765]
  [0.4745098  0.46666667 0.47843137]]

 [[0.20392157 0.19607843 0.20784314]
  [0.21960784 0.21176471 0.22352941]
  [0.24705882 0.23921569 0.2509804 ]
  ...
  [0.53333336 0.5254902  0.5372549 ]
  [0.50980395 0.5019608  0.5137255 ]
  [0.49411765 0.4862745  0.49803922]]

 ...

 [[0.6901961  0.6901961  0.69803923]
  [0.6901961  0.6901961  0.69803923]
  [0.6901961  0.6901961  0.69803923]
  ...
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]]

 [[0.6901961  0.6901961  0.69803923]
  [0.6901961  0.6901961  0.69803923]
  [0.69411767 0.69411767 0.7019608 ]
  ...
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]]

 [[0.6901961  0.6901961  0.69803923]
  [0.6901961  0.6901961  0.69803923]
  [0.69411767 0.69411767 0.7019608 ]
  ...
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]
  [0.8235294  0.8156863  0.827451  ]]]"
